date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_rail,total_bus,total_ridership,month_name,month_num
2023-06-18,131905.0,2084.0,34444.0,99336,120790,114613,38276,50123.0,11953.0,3545.0,13160.0,8086.0,,459882.0,168433.0,628315.0,Jun,6
2023-06-19,191821.0,2011.0,39987.0,147796,193144,220256,48703,95924.0,11082.0,2249.0,9586.0,9073.0,,737813.0,233819.0,971632.0,Jun,6
2023-06-20,196564.0,2227.0,39743.0,152233,204464,236741,48001,101773.0,8549.0,2308.0,8307.0,9144.0,,771520.0,238534.0,1010054.0,Jun,6
2023-06-21,195847.0,2164.0,39734.0,152905,206246,238545,49923,102633.0,8892.0,1978.0,7678.0,9148.0,,777948.0,237745.0,1015693.0,Jun,6
2023-06-22,192741.0,2129.0,38415.0,151261,203645,234815,49390,101094.0,10935.0,3011.0,9673.0,9645.0,,773469.0,233285.0,1006754.0,Jun,6
2023-06-23,189606.0,2208.0,39494.0,151629,204565,225022,53020,97527.0,12480.0,4752.0,11975.0,9832.0,,770802.0,231308.0,1002110.0,Jun,6
2023-06-24,138923.0,1581.0,35199.0,105357,139251,133626,41055,61108.0,12082.0,5145.0,11275.0,8785.0,,517684.0,175703.0,693387.0,Jun,6
2023-06-25,128570.0,1720.0,35657.0,89285,119283,114546,37440,49843.0,11759.0,3750.0,11483.0,7454.0,,444843.0,165947.0,610790.0,Jun,6
2023-06-26,192376.0,2011.0,38310.0,141876,189532,223349,48452,83893.0,11357.0,2891.0,11593.0,8898.0,,721841.0,232697.0,954538.0,Jun,6
2023-06-27,194015.0,2266.0,40341.0,158847,213481,243056,52354,105513.0,13424.0,5196.0,15223.0,9418.0,,816512.0,236622.0,1053134.0,Jun,6
2023-06-28,186034.0,2000.0,40374.0,150136,205696,223054,52203,96125.0,13881.0,5299.0,15957.0,9762.0,,772113.0,228408.0,1000521.0,Jun,6
2023-06-29,120029.0,1954.0,34819.0,94379,132533,134229,46684,53966.0,12455.0,3294.0,8662.0,8855.0,,495057.0,156802.0,651859.0,Jun,6
2023-06-30,153478.0,1747.0,38221.0,124076,172543,180964,52882,75672.0,13400.0,5435.0,11793.0,9836.0,,646601.0,193446.0,840047.0,Jun,6
2023-07-01,128305.0,1502.0,35918.0,96982,131772,122778,41007,53190.0,13735.0,6850.0,12803.0,9026.0,,488143.0,165725.0,653868.0,Jul,7
2023-07-02,118145.0,1960.0,38240.0,88114,114121,107603,35321,47928.0,14428.0,5692.0,18811.0,7636.0,,439654.0,158345.0,597999.0,Jul,7
2023-07-03,188088.0,2547.0,41544.0,150804,194946,220856,50047,99320.0,11903.0,3132.0,11182.0,8639.0,,750829.0,232179.0,983008.0,Jul,7
2023-07-04,194934.0,2443.0,40984.0,155993,207746,243157,50875,106557.0,9906.0,2584.0,9113.0,8490.0,,794421.0,238361.0,1032782.0,Jul,7
2023-07-05,199127.0,2683.0,40463.0,158150,213264,249099,54311,108917.0,8811.0,2381.0,8649.0,8580.0,,812162.0,242273.0,1054435.0,Jul,7
2023-07-06,196853.0,2834.0,41257.0,156377,209163,246739,53287,106830.0,10245.0,3021.0,11547.0,9015.0,,806224.0,240944.0,1047168.0,Jul,7
2023-07-07,196656.0,3487.0,33824.0,158379,207967,239307,56707,102618.0,12015.0,5091.0,13511.0,9510.0,,805105.0,233967.0,1039072.0,Jul,7
2023-07-08,142638.0,2037.0,40523.0,109990,151219,145983,46789,64895.0,11676.0,5393.0,12618.0,8778.0,,557341.0,185198.0,742539.0,Jul,7
2023-07-09,137140.0,2841.0,38220.0,95203,129584,125290,40863,53908.0,11996.0,3916.0,13214.0,7350.0,,481324.0,178201.0,659525.0,Jul,7
2023-07-10,196578.0,2837.0,40779.0,156303,202693,233699,53122,104868.0,11082.0,2422.0,9901.0,8699.0,,782789.0,240194.0,1022983.0,Jul,7
2023-07-11,196700.0,2597.0,39565.0,159590,213451,252151,52992,110396.0,9010.0,2172.0,8086.0,8349.0,,816197.0,238862.0,1055059.0,Jul,7
2023-07-12,200799.0,2876.0,40253.0,160348,217250,254575,54006,111878.0,9132.0,2233.0,7881.0,8516.0,,825819.0,243928.0,1069747.0,Jul,7
2023-07-13,199948.0,3061.0,38172.0,158721,212493,250390,53780,110421.0,10700.0,3056.0,10281.0,8854.0,,818696.0,241181.0,1059877.0,Jul,7
2023-07-14,198668.0,3152.0,40165.0,158547,210405,238584,55400,106770.0,12271.0,4906.0,12272.0,9659.0,,808814.0,241985.0,1050799.0,Jul,7
2023-07-15,143105.0,2160.0,35961.0,117871,151588,152884,46850,66387.0,11868.0,6053.0,11590.0,8531.0,,573622.0,181226.0,754848.0,Jul,7
2023-07-16,130419.0,2221.0,36246.0,93528,125004,121497,39691,53277.0,11885.0,4111.0,12376.0,7350.0,,468719.0,168886.0,637605.0,Jul,7
2023-07-17,197741.0,2596.0,39787.0,153444,200622,231488,49854,105891.0,11269.0,2364.0,9461.0,8764.0,,773157.0,240124.0,1013281.0,Jul,7
2023-07-18,199624.0,2748.0,40527.0,158609,212831,250644,51482,112438.0,10573.0,2741.0,9458.0,8616.0,,817392.0,242899.0,1060291.0,Jul,7
2023-07-19,119472.0,1712.0,28847.0,89868,130499,121792,35702,55751.0,10928.0,4970.0,8477.0,9027.0,,467014.0,150031.0,617045.0,Jul,7
2023-07-20,196479.0,2544.0,40781.0,155134,207165,240312,52035,108911.0,10749.0,3151.0,10313.0,9175.0,,796945.0,239804.0,1036749.0,Jul,7
2023-07-21,193719.0,2582.0,40475.0,154701,205075,229539,53419,104733.0,12074.0,4693.0,11573.0,9547.0,,785354.0,236776.0,1022130.0,Jul,7
2023-07-22,132163.0,1807.0,34996.0,104782,136589,129784,40448,58824.0,11669.0,5186.0,10586.0,8738.0,,506606.0,168966.0,675572.0,Jul,7
2023-07-23,122972.0,1967.0,35654.0,85410,116359,108945,36271,49859.0,12164.0,4274.0,11717.0,7314.0,,432313.0,160593.0,592906.0,Jul,7
2023-07-24,196330.0,2396.0,38336.0,152450,197639,227971,49600,105213.0,10910.0,2063.0,9183.0,8755.0,,763784.0,237062.0,1000846.0,Jul,7
2023-07-25,200568.0,2840.0,40170.0,157682,207843,245899,51558,111100.0,9743.0,2608.0,8267.0,8720.0,,803420.0,243578.0,1046998.0,Jul,7
2023-07-26,203792.0,2609.0,39388.0,158925,213272,250042,52352,113614.0,10016.0,2140.0,8591.0,9001.0,,817953.0,245789.0,1063742.0,Jul,7
2023-07-27,202092.0,2334.0,38740.0,155926,209150,246229,52459,110956.0,11166.0,3744.0,10510.0,9214.0,,809354.0,243166.0,1052520.0,Jul,7
2023-07-28,199518.0,2616.0,41529.0,160555,213423,242525,55341,108829.0,12452.0,4990.0,13566.0,9653.0,,821334.0,243663.0,1064997.0,Jul,7
2023-07-29,140177.0,1757.0,35983.0,130020,156225,149707,48806,68540.0,11911.0,5756.0,12754.0,8860.0,,592579.0,177917.0,770496.0,Jul,7
2023-07-30,129437.0,2152.0,37281.0,92113,126797,121221,40371,52362.0,12089.0,4793.0,13913.0,7418.0,,471077.0,168870.0,639947.0,Jul,7
2023-07-31,197387.0,1768.0,39123.0,153214,200492,229047,52310,106464.0,11209.0,2902.0,10486.0,8717.0,,774841.0,238278.0,1013119.0,Jul,7
2023-08-01,202133.0,2694.0,42897.0,157947,213646,246663,53354,113712.0,9277.0,1975.0,9718.0,8627.0,,814919.0,247724.0,1062643.0,Aug,8
2023-08-02,205241.0,2686.0,41391.0,161205,218676,249761,54395,115790.0,9232.0,2438.0,9585.0,8763.0,,829845.0,249318.0,1079163.0,Aug,8
2023-08-03,201989.0,2531.0,40758.0,157425,212789,242369,54318,112805.0,10354.0,3028.0,11356.0,9214.0,,813658.0,245278.0,1058936.0,Aug,8
2023-08-04,197636.0,2716.0,41119.0,158400,211714,236546,56500,109276.0,12023.0,4434.0,12895.0,9575.0,,811363.0,241471.0,1052834.0,Aug,8
2023-08-05,142951.0,2167.0,36057.0,112118,157535,145065,48462,67993.0,11804.0,5461.0,11973.0,8760.0,,569171.0,181175.0,750346.0,Aug,8
2023-08-06,133681.0,2548.0,40448.0,98591,134987,125688,45407,56256.0,11811.0,4103.0,12766.0,7481.0,,497090.0,176677.0,673767.0,Aug,8
2023-08-07,200860.0,2828.0,40990.0,157318,205453,230452,53930,110535.0,10875.0,2261.0,9733.0,9074.0,,789631.0,244678.0,1034309.0,Aug,8
2023-08-08,202226.0,3612.0,41635.0,160812,214469,248630,54891,115313.0,9527.0,2304.0,8717.0,9582.0,,824245.0,247473.0,1071718.0,Aug,8
2023-08-09,204057.0,2944.0,41138.0,163797,219363,253454,55053,118349.0,10246.0,2553.0,9240.0,7782.0,,839837.0,248139.0,1087976.0,Aug,8
2023-08-10,204360.0,3195.0,40507.0,163809,215927,248750,53927,116532.0,11557.0,3980.0,14089.0,9420.0,,837991.0,248062.0,1086053.0,Aug,8
2023-08-11,191068.0,2877.0,42762.0,164588,210877,228997,54350,109135.0,12954.0,4631.0,15062.0,9632.0,,810226.0,236707.0,1046933.0,Aug,8
2023-08-12,129668.0,2193.0,36603.0,100952,129837,122176,40978,57646.0,12242.0,5396.0,12181.0,8580.0,,489988.0,168464.0,658452.0,Aug,8
2023-08-13,133979.0,2567.0,40531.0,99308,127444,118576,41841,54577.0,13083.0,5468.0,15873.0,7217.0,,483387.0,177077.0,660464.0,Aug,8
2023-08-14,167291.0,2649.0,37483.0,144076,186140,202927,52644,101224.0,11278.0,2700.0,10206.0,8773.0,,719968.0,207423.0,927391.0,Aug,8
2023-08-15,206492.0,2733.0,40336.0,161691,213021,252887,53992,117631.0,9895.0,2198.0,8238.0,8518.0,,828071.0,249561.0,1077632.0,Aug,8
2023-08-16,205882.0,3028.0,40337.0,161948,215919,254367,54885,117256.0,9305.0,2058.0,7934.0,8627.0,,832299.0,249247.0,1081546.0,Aug,8
2023-08-17,202219.0,2766.0,40324.0,159244,212896,249124,53822,115185.0,10449.0,3262.0,9414.0,9055.0,,822451.0,245309.0,1067760.0,Aug,8
2023-08-18,198405.0,2716.0,42068.0,163271,209705,237307,55405,111002.0,11828.0,4376.0,11386.0,9443.0,,813723.0,243189.0,1056912.0,Aug,8
2023-08-19,140247.0,2309.0,36741.0,112091,144198,143345,41721,67472.0,11551.0,5743.0,11255.0,8602.0,,545978.0,179297.0,725275.0,Aug,8
2023-08-20,132638.0,2438.0,37939.0,96216,122932,120247,39595,55656.0,11606.0,3727.0,11786.0,7132.0,,468897.0,173015.0,641912.0,Aug,8
2023-08-21,198871.0,1811.0,40870.0,154047,199400,229676,51939,110179.0,10681.0,2163.0,9039.0,8592.0,,775716.0,241552.0,1017268.0,Aug,8
2023-08-22,202943.0,2072.0,41074.0,158572,210387,246448,53310,116018.0,8773.0,2293.0,7906.0,8158.0,,811865.0,246089.0,1057954.0,Aug,8
2023-08-23,208820.0,1578.0,40205.0,160366,214731,252884,53216,117867.0,9191.0,3754.0,8437.0,8546.0,,828992.0,250603.0,1079595.0,Aug,8
2023-08-24,201440.0,1512.0,39884.0,159491,209635,246224,53014,115128.0,10896.0,4551.0,10849.0,8886.0,,818674.0,242836.0,1061510.0,Aug,8
2023-08-25,202975.0,1685.0,41880.0,166331,212615,242579,54798,114501.0,13271.0,5561.0,13606.0,9523.0,,832785.0,246540.0,1079325.0,Aug,8
2023-08-26,145581.0,1413.0,34485.0,115171,151418,146511,45798,70001.0,12573.0,6591.0,13542.0,8620.0,,570225.0,181479.0,751704.0,Aug,8
2023-08-27,132263.0,1415.0,37746.0,95205,129276,127873,41547,57627.0,12635.0,6267.0,15334.0,7264.0,,493028.0,171424.0,664452.0,Aug,8
2023-08-28,187606.0,1177.0,39738.0,151161,173782,231908,53894,104791.0,12493.0,6041.0,13263.0,8764.0,,756097.0,228521.0,984618.0,Aug,8
2023-08-29,189310.0,1330.0,36934.0,160390,217404,256027,56469,116240.0,12540.0,6221.0,13317.0,8706.0,,847314.0,227574.0,1074888.0,Aug,8
2023-08-30,200549.0,1445.0,39184.0,180258,238963,280470,62345,127782.0,12999.0,6970.0,17998.0,9233.0,,937018.0,241178.0,1178196.0,Aug,8
2023-08-31,195968.0,1841.0,37910.0,126266,171105,165805,55505,106206.0,12967.0,7586.0,15560.0,9726.0,,670726.0,235719.0,906445.0,Aug,8
2023-09-01,181010.0,2060.0,39546.0,144989,190824,210958,55139,96878.0,12890.0,7027.0,15171.0,9170.0,,743046.0,222616.0,965662.0,Sep,9
2023-09-02,145088.0,2254.0,36201.0,109734,144510,135639,43543,65990.0,12608.0,7291.0,14945.0,9132.0,,543392.0,183543.0,726935.0,Sep,9
2023-09-03,137382.0,2336.0,38954.0,94648,120688,115149,37293,53757.0,13116.0,5193.0,15575.0,8168.0,,463587.0,178672.0,642259.0,Sep,9
2023-09-04,198463.0,2634.0,38120.0,153973,200593,228323,50667,111556.0,11270.0,2712.0,9511.0,9195.0,,777800.0,239217.0,1017017.0,Sep,9
2023-09-05,207170.0,2431.0,40677.0,160965,215465,250816,53200,119307.0,9061.0,2271.0,8361.0,9295.0,,828741.0,250278.0,1079019.0,Sep,9
2023-09-06,206791.0,2777.0,41353.0,162466,220580,256737,54268,121364.0,8590.0,2274.0,8403.0,9522.0,,844204.0,250921.0,1095125.0,Sep,9
2023-09-07,206995.0,3235.0,40837.0,162063,219696,251881,55193,119840.0,10127.0,3468.0,10483.0,9690.0,,842441.0,251067.0,1093508.0,Sep,9
2023-09-08,203138.0,3161.0,42084.0,161362,216054,242112,56237,113876.0,12158.0,5232.0,13109.0,9836.0,,829976.0,248383.0,1078359.0,Sep,9
2023-09-09,147384.0,2507.0,37190.0,123587,158258,149557,51755,73090.0,11481.0,5771.0,11573.0,8904.0,,593976.0,187081.0,781057.0,Sep,9
2023-09-10,142452.0,2582.0,39384.0,105562,136816,130885,48423,60038.0,11925.0,4407.0,12539.0,7607.0,14090.0,532292.0,184418.0,716710.0,Sep,9
2023-09-11,205586.0,2800.0,39507.0,157865,207620,237034,51266,114692.0,10570.0,2582.0,9455.0,8598.0,3289.0,802971.0,247893.0,1050864.0,Sep,9
2023-09-12,213383.0,2617.0,40971.0,162603,219123,253835,53050,121407.0,8035.0,2354.0,8472.0,8479.0,2979.0,840337.0,256971.0,1097308.0,Sep,9
2023-09-13,213494.0,2779.0,40401.0,164264,221451,259750,53462,122603.0,9064.0,2240.0,8580.0,8463.0,3235.0,853112.0,256674.0,1109786.0,Sep,9
2023-09-14,208610.0,2727.0,39361.0,161769,216144,255083,53424,119665.0,10824.0,4070.0,11415.0,9011.0,3751.0,845156.0,250698.0,1095854.0,Sep,9
2023-09-15,206781.0,2857.0,42030.0,164722,218648,241988,57763,115343.0,12385.0,5692.0,15055.0,9575.0,4884.0,846055.0,251668.0,1097723.0,Sep,9
2023-09-16,142726.0,2760.0,40809.0,116146,175551,171404,51784,70764.0,11990.0,6833.0,16659.0,8912.0,6210.0,636253.0,186295.0,822548.0,Sep,9
2023-09-17,131004.0,2334.0,38196.0,96759,129963,120994,39989,57015.0,12128.0,5676.0,17131.0,7321.0,4497.0,491473.0,171534.0,663007.0,Sep,9
2023-09-18,207880.0,2815.0,40328.0,157074,205731,235237,51361,115243.0,11345.0,2497.0,10612.0,8705.0,4366.0,802171.0,251023.0,1053194.0,Sep,9
2023-09-19,213262.0,2644.0,41157.0,163811,219299,257218,52439,123396.0,8888.0,2372.0,8800.0,8342.0,3923.0,848488.0,257063.0,1105551.0,Sep,9
2023-09-20,213358.0,2237.0,40981.0,164254,221684,260235,53074,122665.0,9050.0,2259.0,8648.0,8490.0,4399.0,854758.0,256576.0,1111334.0,Sep,9
2023-09-21,211389.0,2216.0,36607.0,162734,217425,254011,52842,121973.0,10084.0,3264.0,10295.0,8785.0,4537.0,845950.0,250212.0,1096162.0,Sep,9
2023-09-22,202131.0,2519.0,41693.0,163194,214789,243528,55096,116935.0,11602.0,4686.0,13551.0,9405.0,5037.0,837823.0,246343.0,1084166.0,Sep,9
2023-09-23,143275.0,1906.0,35164.0,110680,146378,138337,42682,68714.0,11433.0,5627.0,11974.0,8267.0,4502.0,548594.0,180345.0,728939.0,Sep,9
2023-09-24,134492.0,1395.0,34590.0,93123,125473,117086,38431,56237.0,11513.0,4323.0,14307.0,7088.0,4719.0,472300.0,170477.0,642777.0,Sep,9
2023-09-25,205073.0,1949.0,36315.0,158798,208066,238390,51868,117553.0,10715.0,2441.0,10279.0,8686.0,4890.0,811686.0,243337.0,1055023.0,Sep,9
2023-09-26,212377.0,2000.0,40609.0,163203,218760,255331,52453,122136.0,9692.0,2703.0,9636.0,8264.0,4962.0,847140.0,254986.0,1102126.0,Sep,9
2023-09-27,215279.0,2344.0,41377.0,168906,230271,262935,54867,125977.0,11477.0,4988.0,16242.0,8581.0,6082.0,890326.0,259000.0,1149326.0,Sep,9
2023-09-28,129230.0,1404.0,33451.0,99592,139344,135230,42603,63628.0,11956.0,6752.0,14926.0,9621.0,5066.0,528718.0,164085.0,692803.0,Sep,9
2023-09-29,189782.0,2018.0,41440.0,155834,201758,229233,55880,105642.0,12109.0,6187.0,15466.0,9543.0,6490.0,798142.0,233240.0,1031382.0,Sep,9
2023-09-30,136982.0,1849.0,38018.0,117356,153374,163281,49665,70166.0,11917.0,6844.0,15873.0,8718.0,5976.0,603170.0,176849.0,780019.0,Sep,9
2023-10-01,132583.0,2071.0,39497.0,102970,130337,130356,43405,58121.0,12281.0,6145.0,17937.0,7266.0,18262.0,527080.0,174151.0,701231.0,Oct,10
2023-10-02,197170.0,2185.0,41449.0,159335,207806,236388,53139,116341.0,11218.0,2919.0,11289.0,8580.0,25561.0,832576.0,240804.0,1073380.0,Oct,10
2023-10-03,214822.0,2230.0,41002.0,164939,218968,256508,53590,123156.0,9109.0,2417.0,9542.0,8281.0,27267.0,873777.0,258054.0,1131831.0,Oct,10
2023-10-04,215891.0,2327.0,40419.0,165967,223461,260010,53911,124847.0,8355.0,2273.0,9203.0,8316.0,28452.0,884795.0,258637.0,1143432.0,Oct,10
2023-10-05,216309.0,2220.0,41036.0,164723,220672,256480,54863,122200.0,10339.0,3720.0,12265.0,9213.0,30035.0,884510.0,259565.0,1144075.0,Oct,10
2023-10-06,210951.0,2774.0,43496.0,168200,223259,249901,58543,119597.0,12073.0,5217.0,16270.0,9492.0,33455.0,896007.0,257221.0,1153228.0,Oct,10
2023-10-07,152410.0,2606.0,38441.0,117280,162195,149888,49072,72613.0,11759.0,6350.0,15823.0,8436.0,25285.0,618701.0,193457.0,812158.0,Oct,10
2023-10-08,150520.0,2863.0,42967.0,104194,139692,131443,45088,62219.0,11987.0,5047.0,17619.0,7016.0,26369.0,550674.0,196350.0,747024.0,Oct,10
2023-10-09,215260.0,2061.0,41877.0,160677,212177,238280,53553,118494.0,10689.0,2635.0,11107.0,8513.0,36828.0,852953.0,259198.0,1112151.0,Oct,10
2023-10-10,214916.0,2320.0,41140.0,163932,219206,257111,54416,122459.0,8994.0,2811.0,9968.0,8241.0,36856.0,883994.0,258376.0,1142370.0,Oct,10
2023-10-11,218530.0,2146.0,41014.0,164959,222963,259229,54761,123326.0,8782.0,2684.0,9634.0,8188.0,37317.0,891843.0,261690.0,1153533.0,Oct,10
2023-10-12,218735.0,2099.0,40828.0,161817,216843,255148,53359,122140.0,10647.0,4503.0,14523.0,8788.0,37895.0,885663.0,261662.0,1147325.0,Oct,10
2023-10-13,217182.0,2452.0,42934.0,197735,227614,254238,57231,125479.0,12465.0,5091.0,19394.0,9320.0,44988.0,953555.0,262568.0,1216123.0,Oct,10
2023-10-14,152043.0,1941.0,38832.0,111920,156597,147492,46244,72343.0,11912.0,6368.0,15281.0,8215.0,24921.0,601293.0,192816.0,794109.0,Oct,10
2023-10-15,142189.0,2301.0,39804.0,98380,133737,125136,41828,60683.0,12159.0,4246.0,17615.0,7225.0,24758.0,525767.0,184294.0,710061.0,Oct,10
2023-10-16,216158.0,1986.0,39040.0,161959,211664,242090,52511,119733.0,11004.0,2451.0,11338.0,8665.0,36733.0,858148.0,257184.0,1115332.0,Oct,10
2023-10-17,218465.0,2092.0,40466.0,187016,223358,257936,54061,126318.0,8417.0,2219.0,9389.0,8301.0,38776.0,915791.0,261023.0,1176814.0,Oct,10
2023-10-18,223044.0,1928.0,41677.0,167017,225107,263026,54989,126348.0,8878.0,2397.0,9948.0,8357.0,37769.0,903836.0,266649.0,1170485.0,Oct,10
2023-10-19,218519.0,2022.0,41077.0,166233,221843,260680,55572,124608.0,10504.0,3579.0,13336.0,8712.0,37661.0,902728.0,261618.0,1164346.0,Oct,10
2023-10-20,214167.0,2860.0,44097.0,167968,222792,254227,57816,121760.0,12054.0,4912.0,17160.0,9332.0,41922.0,909943.0,261124.0,1171067.0,Oct,10
2023-10-21,147371.0,2251.0,37636.0,112580,154097,146632,45281,72141.0,11746.0,6357.0,14996.0,8275.0,24058.0,596163.0,187258.0,783421.0,Oct,10
2023-10-22,141782.0,2228.0,38505.0,102503,135134,133302,41331,61350.0,12231.0,4221.0,16777.0,6880.0,25665.0,539394.0,182515.0,721909.0,Oct,10
2023-10-23,214192.0,2707.0,42182.0,160945,209230,241915,53884,119745.0,10824.0,2330.0,11516.0,8388.0,36749.0,855526.0,259081.0,1114607.0,Oct,10
2023-10-24,220406.0,2267.0,40902.0,169839,222391,259416,56513,125597.0,8750.0,2003.0,9712.0,7900.0,37037.0,899158.0,263575.0,1162733.0,Oct,10
2023-10-25,222492.0,2694.0,41793.0,165138,225776,262082,57709,126379.0,8808.0,2157.0,10014.0,8075.0,37270.0,903408.0,266979.0,1170387.0,Oct,10
2023-10-26,220487.0,2107.0,41342.0,164608,222732,257185,57354,124290.0,10491.0,5392.0,14005.0,8565.0,38168.0,902790.0,263936.0,1166726.0,Oct,10
2023-10-27,215045.0,1957.0,43604.0,165783,220655,250659,60189,122665.0,12235.0,5437.0,17072.0,9343.0,43381.0,907419.0,260606.0,1168025.0,Oct,10
2023-10-28,153172.0,3518.0,36048.0,115211,161488,168030,48649,79580.0,11975.0,6632.0,14800.0,8263.0,27274.0,641902.0,192738.0,834640.0,Oct,10
2023-10-29,137132.0,3144.0,37243.0,98246,133218,129694,41459,60780.0,12205.0,4622.0,17122.0,7165.0,25195.0,529706.0,177519.0,707225.0,Oct,10
2023-10-30,211987.0,2858.0,41161.0,158224,210083,236468,55086,118934.0,10819.0,2174.0,11520.0,8472.0,36646.0,848426.0,256006.0,1104432.0,Oct,10
2023-10-31,217217.0,2936.0,41925.0,163126,222064,253988,57028,125416.0,8525.0,1998.0,9542.0,8113.0,36121.0,885921.0,262078.0,1147999.0,Oct,10
2023-11-01,222202.0,2290.0,41872.0,166517,228310,260585,57820,128264.0,8684.0,2152.0,9630.0,8250.0,36856.0,907068.0,266364.0,1173432.0,Nov,11
2023-11-02,220954.0,2682.0,41088.0,164381,224221,254647,58274,126047.0,11272.0,3326.0,13912.0,8519.0,37921.0,902520.0,264724.0,1167244.0,Nov,11
2023-11-03,215206.0,2677.0,43933.0,167152,226627,248645,59913,123105.0,12370.0,5203.0,17031.0,9371.0,41594.0,911011.0,261816.0,1172827.0,Nov,11
2023-11-04,155741.0,2930.0,39313.0,119716,161983,150292,49301,75725.0,11463.0,6512.0,14839.0,8379.0,25570.0,623780.0,197984.0,821764.0,Nov,11
2023-11-05,147625.0,2564.0,42395.0,104440,138307,129068,45456,62474.0,12421.0,4178.0,16672.0,7178.0,24153.0,544347.0,192584.0,736931.0,Nov,11
2023-11-06,217498.0,3666.0,41601.0,162582,213142,241351,55950,121885.0,10847.0,2238.0,11356.0,8553.0,36545.0,864449.0,262765.0,1127214.0,Nov,11
2023-11-07,221617.0,3465.0,42641.0,168981,226412,261146,59216,128837.0,8998.0,2359.0,10094.0,8375.0,37343.0,911761.0,267723.0,1179484.0,Nov,11
2023-11-08,228618.0,3126.0,43637.0,172189,233012,265948,59150,130169.0,10377.0,2948.0,11542.0,8472.0,38477.0,932284.0,275381.0,1207665.0,Nov,11
2023-11-09,228881.0,3289.0,42168.0,171653,229465,260325,59143,129030.0,13091.0,5272.0,19419.0,9505.0,43229.0,940132.0,274338.0,1214470.0,Nov,11
2023-11-10,219109.0,4240.0,46266.0,175560,231094,250724,61061,125915.0,14277.0,7146.0,24560.0,9469.0,53486.0,953292.0,269615.0,1222907.0,Nov,11
2023-11-11,171046.0,2238.0,40057.0,125150,175168,162248,58189,77321.0,13436.0,7541.0,17565.0,8907.0,32896.0,678421.0,213341.0,891762.0,Nov,11
2023-11-12,189925.0,3212.0,46745.0,118480,176579,165194,65967,73681.0,12730.0,7846.0,16082.0,8431.0,36503.0,681493.0,239882.0,921375.0,Nov,11
2023-11-13,132144.0,1761.0,37008.0,101664,145236,134013,46834,65333.0,13204.0,7495.0,20440.0,8072.0,32718.0,575009.0,170913.0,745922.0,Nov,11
2023-11-14,193438.0,2232.0,39884.0,152628,208500,232587,55153,112376.0,12316.0,4201.0,16563.0,8473.0,38163.0,840960.0,235554.0,1076514.0,Nov,11
2023-11-15,210302.0,3213.0,41652.0,162135,222189,249036,57107,123672.0,11393.0,2916.0,11897.0,8518.0,36907.0,885770.0,255167.0,1140937.0,Nov,11
2023-11-16,213699.0,2862.0,42049.0,173089,220302,247627,56599,124752.0,11176.0,4196.0,12556.0,9117.0,35585.0,894999.0,258610.0,1153609.0,Nov,11
2023-11-17,209492.0,3228.0,43385.0,160067,217589,238037,57383,120289.0,12012.0,5024.0,14889.0,9278.0,37663.0,872231.0,256105.0,1128336.0,Nov,11
2023-11-18,153562.0,2236.0,38138.0,112646,155312,145501,46432,74150.0,11916.0,6007.0,14591.0,8495.0,23774.0,598824.0,193936.0,792760.0,Nov,11
2023-11-19,144103.0,2275.0,38850.0,96012,130333,123975,41568,59509.0,12196.0,4572.0,16675.0,7212.0,26195.0,518247.0,185228.0,703475.0,Nov,11
2023-11-20,220081.0,2476.0,41637.0,160409,212391,241405,55532,125038.0,11161.0,2505.0,11791.0,8895.0,36882.0,866009.0,264194.0,1130203.0,Nov,11
2023-11-21,225885.0,3030.0,42001.0,165504,225020,260150,58940,131249.0,9672.0,2115.0,9964.0,8479.0,37537.0,908630.0,270916.0,1179546.0,Nov,11
2023-11-22,222230.0,3051.0,42818.0,250614,235772,272525,62450,139113.0,9907.0,2267.0,9852.0,8733.0,37553.0,1028786.0,268099.0,1296885.0,Nov,11
2023-11-23,222371.0,2441.0,41986.0,168627,229179,263220,62398,130845.0,11027.0,3841.0,13223.0,9199.0,39279.0,930838.0,266798.0,1197636.0,Nov,11
2023-11-24,224005.0,2651.0,44670.0,170630,232343,260425,62591,130708.0,12204.0,4061.0,16756.0,9638.0,43242.0,942598.0,271326.0,1213924.0,Nov,11
2023-11-25,152673.0,2629.0,39624.0,118685,167477,156854,51628,79434.0,12085.0,5053.0,14846.0,8656.0,26814.0,641532.0,194926.0,836458.0,Nov,11
